CTCB20,ZONE_CODE,COUNT,AREA,MEAN
1331012000,203,1.000000000000000,1513668.847656250000000,3236.423095703125000
3102023008,206,1.000000000000000,1513668.847656250000000,4038.269287109375000
1352043007,207,1.000000000000000,1513668.847656250000000,4696.730957031250000
4604011046,209,1.000000000000000,1513668.847656250000000,4716.692382812500000
3102014010,210,1.000000000000000,1513668.847656250000000,3227.192382812500000
1242011000,213,1.000000000000000,1513668.847656250000000,2921.153808593750000
4603024002,219,1.000000000000000,1513668.847656250000000,4869.846191406250000
1321011002,230,1.000000000000000,1513668.847656250000000,3933.115478515625000
1327003000,231,1.000000000000000,1513668.847656250000000,4375.192382812500000
1349043000,233,1.000000000000000,1513668.847656250000000,3639.653808593750000
1349071001,235,1.000000000000000,1513668.847656250000000,2441.730712890625000
1241042005,237,1.000000000000000,1513668.847656250000000,3131.038574218750000
4600011003,241,1.000000000000000,1513668.847656250000000,6348.422851562500000
1329002000,243,2.000000000000000,3027337.695312500000000,3567.692260742187500
1352011006,244,1.000000000000000,1513668.847656250000000,4300.077148437500000
1331021001,248,1.000000000000000,1513668.847656250000000,3798.269287109375000
1352022013,251,1.000000000000000,1513668.847656250000000,4364.077148437500000
1352022014,252,1.000000000000000,1513668.847656250000000,4246.000000000000000
1327001000,254,1.000000000000000,1513668.847656250000000,4399.577148437500000
1327002005,257,2.000000000000000,3027337.695312500000000,3781.211547851562500
1325021003,258,1.000000000000000,1513668.847656250000000,3718.461425781250000
4610003002,259,1.000000000000000,1513668.847656250000000,4816.153808593750000
3106012018,261,1.000000000000000,1513668.847656250000000,2781.384521484375000
1327003010,266,1.000000000000000,1513668.847656250000000,4330.653808593750000
1352043010,269,1.000000000000000,1513668.847656250000000,4582.807617187500000
1352052001,270,3.000000000000000,4541006.542968750000000,4687.936035156250000
1231031007,282,1.000000000000000,1513668.847656250000000,3302.846191406250000
3008004000,283,1.000000000000000,1513668.847656250000000,5793.769042968750000
1349043009,284,2.000000000000000,3027337.695312500000000,3537.596191406250000
4611003000,285,1.000000000000000,1513668.847656250000000,5965.730957031250000
1221221010,296,1.000000000000000,1513668.847656250000000,1414.807739257812500
1221221011,306,2.000000000000000,3027337.695312500000000,1968.596191406250000
1132383005,310,1.000000000000000,1513668.847656250000000,3734.076904296875000
9800231010,315,7.000000000000000,10595681.933593750000000,4628.675781250000000
1154032003,318,1.000000000000000,1513668.847656250000000,3260.000000000000000
1175303002,322,1.000000000000000,1513668.847656250000000,2538.769287109375000
1154012002,324,1.000000000000000,1513668.847656250000000,4801.769042968750000
1154012004,326,1.000000000000000,1513668.847656250000000,4192.653808593750000
1154041009,327,1.000000000000000,1513668.847656250000000,3776.692382812500000
1134241016,329,1.000000000000000,1513668.847656250000000,4408.846191406250000
1134283000,330,2.000000000000000,3027337.695312500000000,4385.903808593750000
1134283003,331,1.000000000000000,1513668.847656250000000,4238.961425781250000
1134231008,334,2.000000000000000,3027337.695312500000000,4252.115478515625000
1173023008,343,1.000000000000000,1513668.847656250000000,4099.884765625000000
1151012015,346,1.000000000000000,1513668.847656250000000,4368.384765625000000
1132371029,348,1.000000000000000,1513668.847656250000000,2548.307617187500000
3001003006,349,1.000000000000000,1513668.847656250000000,5172.922851562500000
1151012012,350,1.000000000000000,1513668.847656250000000,4829.346191406250000
1151012009,351,1.000000000000000,1513668.847656250000000,4935.038574218750000
1190041008,353,1.000000000000000,1513668.847656250000000,2927.115478515625000
1212221000,354,1.000000000000000,1513668.847656250000000,2398.384521484375000
1317021009,369,1.000000000000000,1513668.847656250000000,3940.500000000000000
1317022004,371,1.000000000000000,1513668.847656250000000,3760.269287109375000
1343034001,380,1.000000000000000,1513668.847656250000000,4234.192382812500000
9304003109,383,2.000000000000000,3027337.695312500000000,6744.692138671875000
1220002012,387,2.000000000000000,3027337.695312500000000,2203.230834960937500
1343033001,389,1.000000000000000,1513668.847656250000000,4373.884765625000000
1319001002,393,1.000000000000000,1513668.847656250000000,4089.115478515625000
1319002002,395,1.000000000000000,1513668.847656250000000,4228.153808593750000
1319003001,396,1.000000000000000,1513668.847656250000000,4402.461425781250000
4603011001,402,1.000000000000000,1513668.847656250000000,6069.769042968750000
1230101003,403,1.000000000000000,1513668.847656250000000,3009.500000000000000
3006021027,405,1.000000000000000,1513668.847656250000000,4810.230957031250000
1224202004,406,1.000000000000000,1513668.847656250000000,2392.807617187500000
1272202001,407,1.000000000000000,1513668.847656250000000,3135.192382812500000
1343034005,409,1.000000000000000,1513668.847656250000000,4376.153808593750000
1321022013,410,1.000000000000000,1513668.847656250000000,3573.538574218750000
1256003011,414,1.000000000000000,1513668.847656250000000,4672.653808593750000
1256003007,415,1.000000000000000,1513668.847656250000000,3813.115478515625000
1433022005,416,1.000000000000000,1513668.847656250000000,4191.769042968750000
1433021011,420,1.000000000000000,1513668.847656250000000,4261.269042968750000
1433021002,422,1.000000000000000,1513668.847656250000000,4035.653808593750000
1434021005,423,1.000000000000000,1513668.847656250000000,4420.307617187500000
1434013012,427,1.000000000000000,1513668.847656250000000,4351.922851562500000
3018012011,429,1.000000000000000,1513668.847656250000000,2838.192382812500000
3017021004,431,1.000000000000000,1513668.847656250000000,3010.576904296875000
3116024014,441,1.000000000000000,1513668.847656250000000,2848.076904296875000
1398012010,446,1.000000000000000,1513668.847656250000000,5164.769042968750000
1810002012,447,1.000000000000000,1513668.847656250000000,3528.500000000000000
3021031003,453,1.000000000000000,1513668.847656250000000,2645.884521484375000
3022012000,454,1.000000000000000,1513668.847656250000000,2202.384521484375000
4635001005,456,1.000000000000000,1513668.847656250000000,2546.769287109375000
4635003004,458,1.000000000000000,1513668.847656250000000,2337.692382812500000
4636022001,462,1.000000000000000,1513668.847656250000000,2249.769287109375000
8001011003,464,4.000000000000000,6054675.390625000000000,5027.096191406250000
1432003012,467,1.000000000000000,1513668.847656250000000,4435.422851562500000
1810001001,468,5.000000000000000,7568344.238281250000000,5386.946093749999818
1810001002,469,1.000000000000000,1513668.847656250000000,5433.769042968750000
4304004009,471,1.000000000000000,1513668.847656250000000,3695.230712890625000
4004021000,473,1.000000000000000,1513668.847656250000000,5618.461425781250000
4305012005,475,2.000000000000000,3027337.695312500000000,5467.980712890625000
1395052001,476,2.000000000000000,3027337.695312500000000,2846.596069335937500
3118022014,488,1.000000000000000,1513668.847656250000000,2747.807617187500000
1394021005,489,1.000000000000000,1513668.847656250000000,4865.346191406250000
4305013009,491,1.000000000000000,1513668.847656250000000,6236.000000000000000
1396001000,493,2.000000000000000,3027337.695312500000000,4852.865478515625000
1245001001,496,1.000000000000000,1513668.847656250000000,4708.269042968750000
1236012005,497,2.000000000000000,3027337.695312500000000,3613.788452148437500
1371041010,508,1.000000000000000,1513668.847656250000000,4370.269042968750000
4609004027,510,1.000000000000000,1513668.847656250000000,5931.500000000000000
3108002014,511,1.000000000000000,1513668.847656250000000,4025.000000000000000
3112001005,515,1.000000000000000,1513668.847656250000000,3214.730712890625000
1242042002,519,1.000000000000000,1513668.847656250000000,2742.346191406250000
1288023010,534,1.000000000000000,1513668.847656250000000,3922.538574218750000
1375023007,536,1.000000000000000,1513668.847656250000000,4121.922851562500000
4625003011,539,1.000000000000000,1513668.847656250000000,4617.000000000000000
4004042023,540,3.000000000000000,4541006.542968750000000,7104.615234375000000
1395021001,541,2.000000000000000,3027337.695312500000000,2858.288452148437500
4600021006,544,1.000000000000000,1513668.847656250000000,5362.346191406250000
3007021010,547,1.000000000000000,1513668.847656250000000,5093.269042968750000
4621003001,550,2.000000000000000,3027337.695312500000000,5074.673095703125000
1253104002,556,1.000000000000000,1513668.847656250000000,2556.307617187500000
1285004000,564,1.000000000000000,1513668.847656250000000,3762.076904296875000
4609002010,569,1.000000000000000,1513668.847656250000000,4433.884765625000000
1375012000,573,1.000000000000000,1513668.847656250000000,4386.000000000000000
1253102003,575,1.000000000000000,1513668.847656250000000,2748.500000000000000
1253105002,581,1.000000000000000,1513668.847656250000000,2277.307617187500000
1249022000,585,1.000000000000000,1513668.847656250000000,3247.115478515625000
8003361012,598,1.000000000000000,1513668.847656250000000,3579.153808593750000
8003251004,602,3.000000000000000,4541006.542968750000000,5364.371744791666970
1810002006,607,1.000000000000000,1513668.847656250000000,4433.615234375000000
1810002010,608,1.000000000000000,1513668.847656250000000,5018.461425781250000
8003353006,609,1.000000000000000,1513668.847656250000000,4288.922851562500000
4316003010,617,1.000000000000000,1513668.847656250000000,4149.346191406250000
4018022024,624,1.000000000000000,1513668.847656250000000,4151.807617187500000
1851021010,625,1.000000000000000,1513668.847656250000000,4858.730957031250000
1873001002,628,2.000000000000000,3027337.695312500000000,3522.442260742187500
8001031035,631,2.000000000000000,3027337.695312500000000,6770.384521484375000
4319001001,633,1.000000000000000,1513668.847656250000000,3606.038574218750000
4801021001,634,1.000000000000000,1513668.847656250000000,5656.884765625000000
4641021014,635,1.000000000000000,1513668.847656250000000,6049.884765625000000
4089001007,641,1.000000000000000,1513668.847656250000000,3478.076904296875000
4804001000,642,1.000000000000000,1513668.847656250000000,5428.461425781250000
4807031007,652,1.000000000000000,1513668.847656250000000,5323.422851562500000
8003354014,659,54.000000000000000,81738117.773437500000000,6705.426604094331196
4046001045,668,1.000000000000000,1513668.847656250000000,1965.461547851562500
1941022002,671,1.000000000000000,1513668.847656250000000,4754.384765625000000
1864032000,673,1.000000000000000,1513668.847656250000000,2647.923095703125000
4316002002,677,2.000000000000000,3027337.695312500000000,4144.134765625000000
4805003005,678,1.000000000000000,1513668.847656250000000,5086.500000000000000
1893001009,680,1.000000000000000,1513668.847656250000000,5691.192382812500000
4300051004,686,1.000000000000000,1513668.847656250000000,3339.038574218750000
1437002003,690,1.000000000000000,1513668.847656250000000,5614.000000000000000
1881003000,694,1.000000000000000,1513668.847656250000000,2416.192382812500000
1438011006,696,5.000000000000000,7568344.238281250000000,6094.399902343750000
3025032000,702,2.000000000000000,3027337.695312500000000,2688.365356445312500
4006053010,705,1.000000000000000,1513668.847656250000000,3887.730712890625000
4006023032,708,1.000000000000000,1513668.847656250000000,2926.307617187500000
8003281013,710,16.000000000000000,24218701.562500000000000,5216.028778076170966
1436061005,712,1.000000000000000,1513668.847656250000000,3869.653808593750000
1831012006,719,1.000000000000000,1513668.847656250000000,5106.807617187500000
9800091042,721,1.000000000000000,1513668.847656250000000,6401.077148437500000
1897041013,723,1.000000000000000,1513668.847656250000000,5132.922851562500000
4640003010,725,1.000000000000000,1513668.847656250000000,3373.423095703125000
4640005020,726,1.000000000000000,1513668.847656250000000,4215.615234375000000
4639002005,727,1.000000000000000,1513668.847656250000000,5154.115234375000000
4311002027,730,1.000000000000000,1513668.847656250000000,3468.000000000000000
4317011002,731,1.000000000000000,1513668.847656250000000,4025.769287109375000
4640003008,732,1.000000000000000,1513668.847656250000000,4692.422851562500000
2611021008,734,4.000000000000000,6054675.390625000000000,6436.365356445312500
9800091033,738,1.000000000000000,1513668.847656250000000,6508.653808593750000
8001031019,742,3.000000000000000,4541006.542968750000000,6636.794921875000000
4002061013,743,1.000000000000000,1513668.847656250000000,4582.346191406250000
4043011007,744,1.000000000000000,1513668.847656250000000,3091.230712890625000
4044011016,746,1.000000000000000,1513668.847656250000000,3405.423095703125000
4004031009,748,1.000000000000000,1513668.847656250000000,4931.922851562500000
4046001018,750,2.000000000000000,3027337.695312500000000,2359.480712890625000
1832223003,751,1.000000000000000,1513668.847656250000000,4485.461425781250000
4317011000,755,2.000000000000000,3027337.695312500000000,4603.250000000000000
4317015000,756,1.000000000000000,1513668.847656250000000,3250.538574218750000
1439012010,757,2.000000000000000,3027337.695312500000000,6577.807861328125000
4640002012,759,1.000000000000000,1513668.847656250000000,5929.922851562500000
4002062013,760,1.000000000000000,1513668.847656250000000,5346.769042968750000
1834022012,767,1.000000000000000,1513668.847656250000000,3859.346191406250000
2141004000,771,1.000000000000000,1513668.847656250000000,3533.346191406250000
2140004004,773,1.000000000000000,1513668.847656250000000,3054.884521484375000
2140003005,774,1.000000000000000,1513668.847656250000000,3143.846191406250000
2016023003,777,1.000000000000000,1513668.847656250000000,3831.692382812500000
2110002001,779,3.000000000000000,4541006.542968750000000,5463.743652343750000
2141002013,783,1.000000000000000,1513668.847656250000000,4500.000000000000000
2112012002,800,1.000000000000000,1513668.847656250000000,2485.884521484375000
2114101000,802,1.000000000000000,1513668.847656250000000,2700.076904296875000
4027031002,805,2.000000000000000,3027337.695312500000000,3229.673095703125000
4027032000,806,1.000000000000000,1513668.847656250000000,3491.000000000000000
1924202002,810,1.000000000000000,1513668.847656250000000,2765.807617187500000
4027032008,815,1.000000000000000,1513668.847656250000000,3448.769287109375000
1990022053,822,1.000000000000000,1513668.847656250000000,4589.653808593750000
8001041079,830,1.000000000000000,1513668.847656250000000,7505.230957031250000
4022003016,852,2.000000000000000,3027337.695312500000000,4822.750000000000000
1957202000,855,1.000000000000000,1513668.847656250000000,3124.961425781250000
2014021000,856,1.000000000000000,1513668.847656250000000,4111.346191406250000
4823011001,862,1.000000000000000,1513668.847656250000000,2731.423095703125000
8001041089,863,1.000000000000000,1513668.847656250000000,7350.538574218750000
2060101012,864,1.000000000000000,1513668.847656250000000,4434.307617187500000
2623033000,866,1.000000000000000,1513668.847656250000000,6191.846191406250000
4333061002,870,1.000000000000000,1513668.847656250000000,3065.076904296875000
4813002009,872,1.000000000000000,1513668.847656250000000,2887.038574218750000
9304001092,898,53.000000000000000,80224448.925781250000000,6885.195211158608799
8004061046,899,1.000000000000000,1513668.847656250000000,6928.538574218750000
4824041000,918,1.000000000000000,1513668.847656250000000,3412.461425781250000
2129002001,924,1.000000000000000,1513668.847656250000000,2900.346191406250000
4341004000,927,1.000000000000000,1513668.847656250000000,2340.692382812500000
4341004002,929,1.000000000000000,1513668.847656250000000,2264.807617187500000
4341003001,930,1.000000000000000,1513668.847656250000000,2121.423095703125000
2625013001,935,1.000000000000000,1513668.847656250000000,6076.807617187500000
2655232002,937,1.000000000000000,1513668.847656250000000,2968.730712890625000
4080052003,941,1.000000000000000,1513668.847656250000000,3852.115478515625000
2654201003,948,1.000000000000000,1513668.847656250000000,5197.153808593750000
2140004007,950,1.000000000000000,1513668.847656250000000,3189.807617187500000
2140003006,951,1.000000000000000,1513668.847656250000000,3682.423095703125000
1990022059,955,1.000000000000000,1513668.847656250000000,2683.769287109375000
4013121023,962,1.000000000000000,1513668.847656250000000,3391.730712890625000
4046001116,969,2.000000000000000,3027337.695312500000000,2642.365356445312500
4013121006,970,2.000000000000000,3027337.695312500000000,2842.730834960937500
4804002005,972,1.000000000000000,1513668.847656250000000,4081.307617187500000
1902011003,975,1.000000000000000,1513668.847656250000000,2786.961425781250000
4807043005,976,1.000000000000000,1513668.847656250000000,4640.346191406250000
4807021006,977,1.000000000000000,1513668.847656250000000,5357.615234375000000
4320023012,982,1.000000000000000,1513668.847656250000000,3171.423095703125000
4804003004,983,2.000000000000000,3027337.695312500000000,4588.346191406250000
1901012000,986,1.000000000000000,1513668.847656250000000,4140.115234375000000
4019024024,987,1.000000000000000,1513668.847656250000000,3766.576904296875000
1851012012,991,1.000000000000000,1513668.847656250000000,5495.538574218750000
4016022000,999,1.000000000000000,1513668.847656250000000,4673.653808593750000
4807043000,1001,1.000000000000000,1513668.847656250000000,4265.577148437500000
2013023001,1002,1.000000000000000,1513668.847656250000000,4493.692382812500000
4056001009,1004,2.000000000000000,3027337.695312500000000,3745.403930664062500
4021022006,1015,1.000000000000000,1513668.847656250000000,3872.653808593750000
7007002000,1023,1.000000000000000,1513668.847656250000000,5856.884765625000000
4810013003,1025,1.000000000000000,1513668.847656250000000,2856.230712890625000
4022002012,1028,1.000000000000000,1513668.847656250000000,4749.961425781250000
4070022020,1031,1.000000000000000,1513668.847656250000000,2277.384521484375000
4063001012,1054,2.000000000000000,3027337.695312500000000,4793.403808593750000
4820011005,1057,2.000000000000000,3027337.695312500000000,3584.038452148437500
2035002006,1059,1.000000000000000,1513668.847656250000000,1455.000000000000000
2080011011,1061,1.000000000000000,1513668.847656250000000,2776.000000000000000
2657011015,1062,1.000000000000000,1513668.847656250000000,4149.038574218750000
4821013005,1065,1.000000000000000,1513668.847656250000000,3641.307617187500000
2161001006,1067,1.000000000000000,1513668.847656250000000,3376.807617187500000
4068012005,1070,1.000000000000000,1513668.847656250000000,3706.730712890625000
4066011005,1077,1.000000000000000,1513668.847656250000000,3535.615478515625000
2162011001,1081,1.000000000000000,1513668.847656250000000,2787.500000000000000
2031002002,1083,1.000000000000000,1513668.847656250000000,3258.884521484375000
2089042002,1085,1.000000000000000,1513668.847656250000000,2095.730712890625000
9800171003,1087,1.000000000000000,1513668.847656250000000,5786.653808593750000
4809031004,1094,1.000000000000000,1513668.847656250000000,2453.692382812500000
7007002032,1097,1.000000000000000,1513668.847656250000000,6005.500000000000000
4326011004,1102,1.000000000000000,1513668.847656250000000,3262.576904296875000
4327002001,1103,1.000000000000000,1513668.847656250000000,2950.269287109375000
4022002007,1106,1.000000000000000,1513668.847656250000000,5168.538574218750000
4022003019,1121,5.000000000000000,7568344.238281250000000,5598.538476562500364
4809031001,1126,1.000000000000000,1513668.847656250000000,2443.346191406250000
4047021000,1131,1.000000000000000,1513668.847656250000000,2902.538574218750000
4013043002,1134,1.000000000000000,1513668.847656250000000,5079.692382812500000
8004061031,1141,22.000000000000000,33300714.648437500000000,6273.405650745738058
4815002000,1142,1.000000000000000,1513668.847656250000000,3524.615478515625000
4055003010,1143,1.000000000000000,1513668.847656250000000,3941.653808593750000
4808041012,1154,1.000000000000000,1513668.847656250000000,4249.884765625000000
4046001097,1168,1.000000000000000,1513668.847656250000000,2105.192382812500000
4013122020,1169,1.000000000000000,1513668.847656250000000,4115.077148437500000
4325012011,1175,1.000000000000000,1513668.847656250000000,3122.230712890625000
8001041067,1195,8.000000000000000,12109350.781250000000000,7770.831726074218750
1912012003,1202,1.000000000000000,1513668.847656250000000,2197.538574218750000
8003354018,1206,11.000000000000000,16650357.324218750000000,6730.248180042613058
4808021000,1212,1.000000000000000,1513668.847656250000000,2029.230712890625000
4324012002,1219,1.000000000000000,1513668.847656250000000,3056.423095703125000
1914101003,1225,1.000000000000000,1513668.847656250000000,1992.038452148437500
7007001015,1227,1.000000000000000,1513668.847656250000000,6197.192382812500000
4021021005,1228,1.000000000000000,1513668.847656250000000,3660.653808593750000
4021021006,1229,1.000000000000000,1513668.847656250000000,2912.269287109375000
4814012000,1232,1.000000000000000,1513668.847656250000000,3661.653808593750000
4814012003,1233,1.000000000000000,1513668.847656250000000,4343.807617187500000
1918102006,1238,1.000000000000000,1513668.847656250000000,2098.538574218750000
8004061006,1241,26.000000000000000,39355390.039062500000000,5871.692307692306713
4037222005,1244,2.000000000000000,3027337.695312500000000,3378.500000000000000
4814043001,1249,1.000000000000000,1513668.847656250000000,3383.384521484375000
1916101001,1251,1.000000000000000,1513668.847656250000000,2128.884521484375000
4021011004,1253,1.000000000000000,1513668.847656250000000,3028.653808593750000
7006005003,1254,1.000000000000000,1513668.847656250000000,5931.961425781250000
4037022004,1255,1.000000000000000,1513668.847656250000000,3493.346191406250000
4323002007,1260,1.000000000000000,1513668.847656250000000,2965.769287109375000
7006003001,1264,1.000000000000000,1513668.847656250000000,5472.422851562500000
2128003000,1270,1.000000000000000,1513668.847656250000000,3984.884521484375000
2161002001,1271,1.000000000000000,1513668.847656250000000,3897.807617187500000
4069035002,1275,1.000000000000000,1513668.847656250000000,3641.730712890625000
4080051001,1279,4.000000000000000,6054675.390625000000000,5752.519287109375000
2170012000,1288,1.000000000000000,1513668.847656250000000,2853.884521484375000
4028041002,1293,1.000000000000000,1513668.847656250000000,3658.730712890625000
4340032000,1300,1.000000000000000,1513668.847656250000000,3282.076904296875000
2044201001,1303,1.000000000000000,1513668.847656250000000,2053.192382812500000
2181101002,1305,1.000000000000000,1513668.847656250000000,3140.423095703125000
2623032000,1326,2.000000000000000,3027337.695312500000000,6305.961425781250000
4823032001,1331,1.000000000000000,1513668.847656250000000,2506.000000000000000
4817131003,1332,1.000000000000000,1513668.847656250000000,2844.923095703125000
2014021005,1337,1.000000000000000,1513668.847656250000000,3881.230712890625000
4048061000,1340,1.000000000000000,1513668.847656250000000,2410.730712890625000
7008013038,1343,1.000000000000000,1513668.847656250000000,4352.192382812500000
4817132001,1347,1.000000000000000,1513668.847656250000000,2609.846191406250000
4817131000,1349,1.000000000000000,1513668.847656250000000,2672.576904296875000
2654102008,1353,1.000000000000000,1513668.847656250000000,5281.422851562500000
4047022004,1355,1.000000000000000,1513668.847656250000000,3099.692382812500000
4064132016,1357,1.000000000000000,1513668.847656250000000,3440.115478515625000
4064131003,1358,1.000000000000000,1513668.847656250000000,2998.653808593750000
7008013034,1362,1.000000000000000,1513668.847656250000000,3406.384521484375000
4824011013,1364,1.000000000000000,1513668.847656250000000,2798.423095703125000
4817121002,1367,2.000000000000000,3027337.695312500000000,2927.442260742187500
4817122002,1369,1.000000000000000,1513668.847656250000000,2592.038574218750000
2145011000,1374,1.000000000000000,1513668.847656250000000,3510.269287109375000
4027051003,1375,1.000000000000000,1513668.847656250000000,3740.846191406250000
4823033010,1376,1.000000000000000,1513668.847656250000000,2743.153808593750000
4823033007,1377,1.000000000000000,1513668.847656250000000,2637.769287109375000
4823032004,1379,1.000000000000000,1513668.847656250000000,2746.346191406250000
1066431006,1382,1.000000000000000,1513668.847656250000000,4767.461425781250000
