Join_ID,grade,sum_Area_SQUAREKILOMETERS,Polygon_Count,PercentArea
3539,C,0.008603084888240,1,100.000000000000000
3540,C,0.009271909786583,1,100.000000000000000
3541,C,0.006719400769230,1,75.043602245654981
3542,C,0.006630601028078,1,74.818573966047779
3543,C,0.008962375114942,1,100.000000000000000
3544,C,0.008536642858043,1,100.000000000000000
3545,C,0.008962023975226,1,100.000000000000000
3546,C,0.009007232048858,1,100.000000000000000
3547,C,0.008922447667215,1,100.000000000000000
3548,C,0.008935342617551,1,100.000000000000000
3549,C,0.006546819536154,1,74.193523899553242
3550,C,0.012181025830929,1,100.000000000000000
3551,C,0.020888278566965,1,97.017530867645021
3552,C,0.005115543402040,1,100.000000000000000
3553,C,0.002416169297952,1,100.000000000000000
3554,C,0.049113261845104,1,74.858798144874569
3555,C,0.008597154367050,1,100.000000000000000
3556,C,0.006004409510692,1,86.668555165485628
3557,C,0.060304118073331,1,46.180611023888197
3558,C,0.002462013163720,1,22.108075439917211
3559,C,0.102833274525918,1,49.890269984997801
3559,D,0.003535861401245,1,1.715445732667562
3560,C,0.011872700738790,1,100.000000000000000
3561,C,0.013106087196726,1,100.000000000000000
3562,C,0.001306607423699,1,100.000000000000000
3563,C,0.015620685872448,1,100.000000000000000
3564,C,0.002603251318575,1,100.000000000000000
3565,C,0.017193188217652,1,100.000000000000000
3566,C,0.017037980749827,1,100.000000000000000
3567,C,0.008758033088642,1,100.000000000000000
3568,C,0.035314999410321,1,100.000000000000000
3569,C,0.016750421391727,1,100.000000000000000
3570,C,0.016858353141214,1,100.000000000000000
3571,C,0.008619553744668,1,100.000000000000000
3572,C,0.008687498396664,1,100.000000000000000
3573,C,0.008645268481169,1,100.000000000000000
3574,C,0.008859102623486,1,100.000000000000000
3592,B,0.008639587963084,1,25.233664742298139
3593,B,0.000242530475436,1,21.668015050353400
3594,B,0.006020537641316,1,21.430665611191444
3595,B,0.001342292664381,1,100.000000000000000
3596,B,0.017137707962578,1,100.000000000000000
3597,B,0.008407667516473,1,100.000000000000000
3598,B,0.008483008341053,1,100.000000000000000
3599,B,0.001661575467055,1,100.000000000000000
3600,B,0.001927049391165,1,100.000000000000000
3601,B,0.001511428176671,1,100.000000000000000
3602,B,0.001625421055761,1,100.000000000000000
3603,B,0.003165180007365,1,100.000000000000000
3604,B,0.015464637584738,1,100.000000000000000
3605,B,0.015164963742289,1,100.000000000000000
3606,B,0.015052138742534,1,100.000000000000000
3607,B,0.015153405461379,1,100.000000000000000
3608,B,0.016855144870991,1,100.000000000000000
3609,B,0.017348761838010,1,100.000000000000000
3610,B,0.002692157995894,1,100.000000000000000
3611,B,0.015844862638613,1,100.000000000000000
3629,C,0.000921148778639,1,5.553646548318318
3633,B,0.007351243958818,1,49.786121685200982
3633,C,0.000032715858630,1,0.221567334790585
3634,B,0.011812812898666,1,82.582294289242327
3635,B,0.017046414512366,1,94.842938318651051
3636,B,0.007143779067963,1,100.000000000000000
3637,B,0.001704725667759,1,100.000000000000000
3638,B,0.001727844943097,1,100.000000000000000
3639,B,0.015162457373394,1,100.000000000000000
3640,B,0.014886709061230,1,100.000000000000000
3641,C,0.006055526662464,1,45.225971072933731
3642,C,0.000674290797881,1,4.333035749385899
3643,C,0.006288712254803,1,89.551150990006207
3644,C,0.009606440182894,1,100.000000000000000
3645,C,0.007811660760107,1,100.000000000000000
3646,C,0.005492586879409,1,100.000000000000000
3647,C,0.008824377520549,1,100.000000000000000
3648,C,0.009228241532800,1,100.000000000000000
3649,C,0.009055139010898,1,100.000000000000000
3650,C,0.009069325956391,1,100.000000000000000
3651,C,0.008945509330251,1,100.000000000000000
3652,C,0.009080822838511,1,100.000000000000000
3653,C,0.009028193237899,1,100.000000000000000
3654,C,0.008964688720703,1,100.000000000000000
3655,C,0.009015519826092,1,100.000000000000000
3656,C,0.008616651889597,1,100.000000000000000
3657,C,0.008557081264501,1,93.372585139455310
3658,C,0.008435746656607,1,92.477786740335219
3659,C,0.008910541585767,1,100.000000000000000
3660,C,0.009172766410105,1,100.000000000000000
3661,C,0.008982086979825,1,100.000000000000000
3662,C,0.040960774296214,1,25.536856043204338
3663,C,0.008556122561267,1,100.000000000000000
3664,C,0.008537066981452,1,100.000000000000000
3665,C,0.008847840609744,1,100.000000000000000
3666,C,0.008965278943171,1,100.000000000000000
3667,C,0.008553650574523,1,91.677245599837249
3668,C,0.008472270301573,1,90.661886742216353
3669,C,0.008458726205415,1,89.234979255431284
3670,C,0.008866115919732,1,100.000000000000000
3671,C,0.008996992551166,1,100.000000000000000
3672,C,0.008968044859147,1,100.000000000000000
3673,C,0.008897490987580,1,100.000000000000000
3674,C,0.008906864096837,1,100.000000000000000
3675,C,0.008910901903860,1,100.000000000000000
3676,C,0.008908683893554,1,100.000000000000000
3677,C,0.008983321342457,1,100.000000000000000
3678,C,0.008967756342568,1,100.000000000000000
3679,C,0.008967223644672,1,100.000000000000000
3680,B,0.000268134927625,1,2.747951043915525
3680,C,0.008518760018223,1,87.303572758268714
3681,B,0.000608588787456,1,7.048143119133747
3681,C,0.008030468264758,1,93.001859717749795
3682,C,0.009084770735686,1,100.000000000000000
3683,C,0.001712202082495,1,100.000000000000000
3684,C,0.001684450769843,1,100.000000000000000
3685,C,0.000118980440971,1,2.783565204837663
3686,C,0.007109814385732,1,99.994261838310834
3687,C,0.007133616346646,1,100.000000000000000
3688,B,0.000594270146059,1,7.664578882775931
3688,C,0.007162287409280,1,92.375356577820028
3689,B,0.000115802818831,1,7.446988238872070
3689,C,0.001439953326573,1,92.599778438860525
3690,C,0.001560407751909,1,100.000000000000000
3691,C,0.001634435821261,1,100.000000000000000
3692,C,0.008988126173482,1,100.000000000000000
3693,C,0.008893535058694,1,100.000000000000000
3694,C,0.008980526574935,1,100.000000000000000
3695,C,0.008968557116526,1,100.000000000000000
3696,C,0.008868714325426,1,100.000000000000000
3697,C,0.008891105892431,1,100.000000000000000
3698,B,0.000906156460716,1,9.936004619298593
3698,C,0.008214808711041,1,90.075368431157841
3699,B,0.000292295557037,1,3.201977711520092
3699,C,0.008836353442755,1,96.798612666700308
3700,C,0.009068400282128,1,100.000000000000000
3701,C,0.007897830546106,1,87.379214123063903
3702,D,0.077106376415846,1,100.000000000000000
3703,D,0.011962931774593,1,100.000000000000000
3708,C,0.000161188826367,1,0.042469456607163
3711,C,0.001791287045600,1,0.707308320261761
3871,C,0.006339822839875,1,12.937269714837655
3872,C,0.000545701679185,1,5.452827783753866
3873,C,0.006446116319109,1,88.953890554168467
3877,C,0.007632485500521,1,100.000000000000000
3878,C,0.007890748066398,1,100.000000000000000
3879,C,0.004440314646822,1,100.000000000000000
3880,C,0.004779339454770,1,100.000000000000000
3881,C,0.009541788195633,1,20.592344773608271
3882,C,0.007780553203982,1,100.000000000000000
3896,C,0.009559260741077,1,94.088989424508867
3897,C,0.010200759924147,1,100.000000000000000
3898,C,0.010109242578392,1,100.000000000000000
3899,C,0.008424226776159,1,100.000000000000000
3900,C,0.006509824913243,1,100.000000000000000
3901,C,0.006515708484174,1,100.000000000000000
3902,C,0.006551287895865,1,100.000000000000000
3903,C,0.008650696723331,1,100.000000000000000
3904,C,0.009276798694063,1,100.000000000000000
3905,C,0.008730872922744,1,100.000000000000000
3906,C,0.007753935784190,1,75.067717563936597
3907,C,0.016964683205079,1,100.000000000000000
3908,C,0.015913329575527,1,100.000000000000000
3909,C,0.007786601157859,1,100.000000000000000
3910,C,0.008515170582933,1,99.808674927475892
3911,C,0.000072308145718,1,0.955692685658800
3912,C,0.000318294408964,1,4.009033655701537
3936,D,0.001334437653287,1,1.510916720144339
3939,D,0.005621699011985,1,54.757124549716742
3940,D,0.005271395561810,1,52.443938480539167
3941,C,0.002422051869223,1,23.958545175294546
3941,D,0.002475353710781,1,24.485796799303298
3942,C,0.004774441461565,1,48.094088439557368
3943,C,0.004840775912482,1,48.339489351275304
3944,C,0.010110997562044,1,100.000000000000000
3945,C,0.003240128323477,1,100.000000000000000
3946,D,0.009824547253420,1,100.000000000000000
3947,C,0.005104250207862,1,50.271956176820694
3947,D,0.005049025270152,1,49.728040226677336
3948,C,0.002300143812673,1,100.000000000000000
3949,C,0.002463390010342,1,100.000000000000000
3950,C,0.003914734491955,1,100.000000000000000
3951,C,0.005581058631417,1,100.000000000000000
3952,D,0.007260306508592,1,92.550438902440263
3954,D,0.005768571148951,1,57.938631323528313
3955,D,0.009061836088878,1,100.000000000000000
3956,D,0.019056963029940,1,41.722653450267977
3961,D,0.009297536533344,1,71.113983766725028
3963,D,0.014941711148007,1,99.212721209623126
3964,D,0.019151306448982,1,97.937333691431732
3965,D,0.013689804111315,1,99.956936691857180
3966,D,0.034371548812492,1,98.005035379713036
3967,D,0.019010898455362,1,100.000000000000000
3968,D,0.007949023267628,1,100.000000000000000
4010,B,0.008289220337902,1,100.000000000000000
4011,B,0.013235352390256,1,100.000000000000000
4012,B,0.013615590280307,1,100.000000000000000
4013,B,0.016642898047225,1,98.180853780866073
4014,B,0.016900622576300,1,99.877380723109965
4015,B,0.014039394952301,1,100.000000000000000
4016,B,0.013523913553851,1,100.000000000000000
4017,B,0.006451323253579,1,100.000000000000000
4018,B,0.015264708690751,1,100.000000000000000
4019,B,0.009085713754007,1,100.000000000000000
4020,B,0.006843991276579,1,100.000000000000000
4021,B,0.015671203593395,1,100.000000000000000
4022,B,0.015236273586313,1,100.000000000000000
4023,B,0.005073047699448,1,100.000000000000000
4024,B,0.001375891349850,1,100.000000000000000
4025,B,0.012737346749316,1,100.000000000000000
4026,B,0.014813233858762,1,100.000000000000000
4027,B,0.014268104281156,1,100.000000000000000
4028,B,0.010532036038359,1,100.000000000000000
4029,B,0.020724278775249,1,100.000000000000000
4030,B,0.017252370080807,1,85.054310833271913
4032,D,0.025512359721017,1,84.813848916216216
4033,B,0.016630395723768,1,84.586900113357672
4034,B,0.016648575292406,1,84.725366505711946
4035,B,0.003413031162202,1,19.266072835156859
4036,B,0.030157475326691,1,100.000000000000000
4037,B,0.016201407446011,1,100.000000000000000
4038,B,0.033122863335131,1,53.184465605842036
4041,D,0.004452367020837,1,3.910328689905802
4042,D,0.024374484746806,1,99.356247303317261
4043,D,0.006239984239887,1,100.000000000000000
4044,D,0.007403335968062,1,100.000000000000000
4045,D,0.006946461421420,1,100.000000000000000
4046,D,0.102468583464211,1,100.000000000000000
4048,B,0.018760755387298,1,100.000000000000000
4049,B,0.018787104816995,1,100.000000000000000
4050,B,0.017255471089119,1,97.368476597135114
4051,B,0.018346868566628,1,100.000000000000000
4052,B,0.017660097315940,1,100.000000000000000
4053,B,0.017403231605254,1,100.000000000000000
4056,D,0.002185372288980,1,23.306816307370283
4058,C,0.008415898221756,1,100.000000000000000
4059,C,0.003882722962936,1,100.000000000000000
4061,D,0.007480900068588,1,100.000000000000000
4063,C,0.005356805408746,1,7.338925877556095
4064,C,0.013450711669648,1,51.475315574596813
4065,D,0.031310765843500,1,100.000000000000000
4066,D,0.018387969784782,1,100.000000000000000
4067,D,0.022877137362207,1,100.000000000000000
4068,D,0.001775980277768,1,6.417904401859159
4069,C,0.017095200212284,1,63.213636184795085
4070,C,0.006329444694550,1,71.929193159175199
4071,D,0.012268705526598,1,100.000000000000000
4072,C,0.000214438497281,1,2.209948714494862
4072,D,0.003119280933792,1,32.146521193702881
4073,C,0.003731609988383,1,48.074115793615363
4074,D,0.010896361119495,1,100.000000000000000
4075,C,0.007158340435055,1,67.964947057186407
4075,D,0.003431032801169,1,32.575981157450279
4076,C,0.008971691392671,1,100.000000000000000
4077,C,0.031689050165638,1,88.162398673837657
4078,C,0.008520615358635,1,100.000000000000000
4079,C,0.008586172564360,1,100.000000000000000
4080,C,0.007436050149997,1,86.720699439157471
4081,C,0.008457770732398,1,100.000000000000000
4082,C,0.009365754233120,1,100.000000000000000
4083,C,0.009561953575816,1,100.000000000000000
4084,C,0.009248368723709,1,100.000000000000000
4085,C,0.007448052109032,1,68.903242411917731
4085,D,0.003412003033850,1,31.565041414703110
4086,D,0.011021534125536,1,100.000000000000000
4087,D,0.018537426385260,1,100.000000000000000
4088,D,0.010848132810610,1,100.000000000000000
4089,D,0.010937342833377,1,100.000000000000000
4090,C,0.007493226196436,1,70.900929757521510
4090,D,0.003117898561644,1,29.501565884331661
4091,D,0.011037314754771,1,100.000000000000000
4092,D,0.010930600743601,1,100.000000000000000
4093,D,0.009105773001738,1,100.000000000000000
4094,C,0.009263070603441,1,100.000000000000000
4095,C,0.007638851541864,1,100.000000000000000
4096,C,0.008429053777268,1,100.000000000000000
4097,C,0.018493867077907,1,100.000000000000000
4098,C,0.008566575640808,1,100.000000000000000
4099,D,0.011101784861615,1,100.000000000000000
4100,C,0.007708952152380,1,73.668159146440232
4100,D,0.002783049144308,1,26.595327450220367
4101,C,0.009761121202051,1,100.000000000000000
4104,D,0.000388876281948,1,2.170620971539732
4106,D,0.013866176829364,1,76.663821716124545
4109,D,0.002722852315315,1,12.427074616652710
4113,D,0.026056729878192,1,18.833726039269578
4136,C,0.025267018259392,1,85.787233680836437
4137,C,0.020076233768793,1,85.169176568938795
4138,C,0.005491409830340,1,100.000000000000000
4139,C,0.009203572176220,1,100.000000000000000
4140,C,0.006889596920466,1,100.000000000000000
4150,C,0.009222374400583,1,100.000000000000000
4151,D,0.008594631069561,1,100.000000000000000
4152,D,0.005586796904427,1,70.213444366735715
4153,D,0.004485455925024,1,56.012152950913865
4154,D,0.006030438522737,1,30.695542534633795
4155,D,0.009276175890585,1,100.000000000000000
4156,C,0.014184371977593,1,82.135714488082641
4157,C,0.012435013010267,1,79.729835222637774
4158,C,0.054209752452317,1,100.000000000000000
4159,C,0.006051543994234,1,100.000000000000000
4160,C,0.005818975998726,1,100.000000000000000
4161,C,0.006303184736577,1,100.000000000000000
4162,C,0.007320510583723,1,100.000000000000000
4163,C,0.006276290899318,1,100.000000000000000
4164,C,0.007092702400268,1,100.000000000000000
4165,C,0.007108240923689,1,100.000000000000000
4166,C,0.005581761497318,1,100.000000000000000
4167,C,0.005521350738624,1,100.000000000000000
4168,C,0.005986538557384,1,100.000000000000000
4169,C,0.009015480564254,1,100.000000000000000
4170,C,0.002767768884666,1,98.074876694722207
4171,C,0.010063678134314,1,100.000000000000000
4172,C,0.006920124428000,1,100.000000000000000
4173,C,0.007110695160177,1,100.000000000000000
4174,C,0.002928653817889,1,100.000000000000000
4175,C,0.002645488674255,1,100.000000000000000
4176,C,0.006350761000706,1,100.000000000000000
4177,C,0.005761963084528,1,100.000000000000000
4178,C,0.009084363031056,1,100.000000000000000
4179,C,0.000500056554267,1,5.638858606838449
4179,D,0.008367987115606,1,94.361107561666486
4180,C,0.000474290535612,1,5.350636031985292
4180,D,0.008389904074979,1,94.649405330416087
4181,C,0.000445744927169,1,5.184710188421518
4181,D,0.008151548622167,1,94.815239087818043
4182,D,0.008895159062683,1,100.000000000000000
4183,D,0.008922315172827,1,100.000000000000000
4184,D,0.008931866572680,1,100.000000000000000
4185,D,0.004510390202187,1,100.000000000000000
4186,D,0.007455966224979,1,100.000000000000000
4187,C,0.005916607260721,1,100.000000000000000
4188,C,0.006331495064272,1,100.000000000000000
4189,D,0.001525407341509,1,100.000000000000000
4190,C,0.000137120031678,1,1.046514878569467
4190,D,0.012965430196190,1,98.953484611281738
4191,C,0.008053153309904,1,91.413452923857335
4192,C,0.026237588273903,1,88.470050507128818
4194,C,0.017342513347701,1,10.745102698613284
4195,C,0.006790132605516,1,51.438570395536424
4196,C,0.013019878561927,1,100.000000000000000
4197,C,0.030652278434825,1,100.000000000000000
4198,C,0.008119713158970,1,100.000000000000000
4199,C,0.008095585269321,1,100.000000000000000
4200,C,0.008531563432704,1,100.000000000000000
4201,C,0.008425448067129,1,100.000000000000000
4202,C,0.030648348827332,1,100.000000000000000
4203,C,0.012931688660988,1,100.000000000000000
4204,C,0.013101240004952,1,100.000000000000000
4205,C,0.008528889076155,1,100.000000000000000
4206,C,0.008378104984727,1,100.000000000000000
4207,C,0.008674558074598,1,100.000000000000000
4208,C,0.009166834657807,1,100.000000000000000
4209,C,0.009228772526107,1,100.000000000000000
4210,C,0.008782550766951,1,100.000000000000000
4211,C,0.008765475480948,1,100.000000000000000
4212,D,0.011057644275128,1,100.000000000000000
4213,C,0.007643844252691,1,89.209838650089580
4213,D,0.000924542903082,1,10.790162739644964
4214,C,0.010289862583732,1,84.016803625742710
4214,D,0.001958252884222,1,15.989149468163296
4215,D,0.008335868453125,1,100.000000000000000
4216,C,0.000596963684610,1,6.990979293908318
4216,D,0.007942097606458,1,93.009062708673980
4217,C,0.000660031746636,1,7.466180399349448
4217,D,0.008180254228638,1,92.533800772773915
4218,C,0.000513043588986,1,5.990950325533862
4218,D,0.008050600485884,1,94.009051247869166
4219,D,0.008663149982992,1,100.000000000000000
4220,D,0.005929612953980,1,13.100877200738829
4221,D,0.000388964536477,1,11.717453316464260
4222,D,0.001646001765466,1,4.287345377624431
4224,C,0.008811464059566,1,100.000000000000000
4232,D,0.010882836470397,1,100.000000000000000
4233,D,0.007377026232170,1,54.784291174712806
4234,D,0.004481282884491,1,62.587516039088719
4235,D,0.007156603280612,1,100.000000000000000
4236,D,0.013117775781046,1,94.114219291725149
4237,D,0.010921896806763,1,100.000000000000000
4238,D,0.007100515691678,1,100.000000000000000
4239,D,0.008039657317229,1,100.000000000000000
4240,D,0.007416902287414,1,100.000000000000000
4241,D,0.031188621092696,1,92.668806241380864
4242,D,0.030656437306984,1,100.000000000000000
4243,D,0.033595485738296,1,100.000000000000000
4259,D,0.002515430143860,1,2.726366814336747
4266,D,0.004108229299721,1,69.872087799670950
4274,D,0.007168992825461,1,100.000000000000000
4275,D,0.005048452680997,1,100.000000000000000
4276,D,0.007485967644407,1,100.000000000000000
4277,D,0.005301669663396,1,100.000000000000000
4282,D,0.027559000802183,1,100.000000000000000
4283,D,0.016338776044441,1,100.000000000000000
4284,D,0.007664886630589,1,100.000000000000000
4285,D,0.008489132823087,1,100.000000000000000
4286,D,0.009127352402997,1,100.000000000000000
4287,D,0.008365434409567,1,100.000000000000000
4288,D,0.020537678426999,1,100.000000000000000
4289,D,0.009175646958748,1,100.000000000000000
4290,D,0.026368252973330,1,100.000000000000000
4291,D,0.007960917973325,1,100.000000000000000
4292,D,0.009486040585566,1,100.000000000000000
4293,D,0.008127557676767,1,100.000000000000000
4294,D,0.020995738803748,1,100.000000000000000
4295,D,0.004654027134372,1,100.000000000000000
4296,D,0.025010682079297,1,100.000000000000000
4297,D,0.012360194138825,1,100.000000000000000
4298,D,0.002751480127742,1,100.000000000000000
4299,D,0.079827918798314,1,100.000000000000000
4300,D,0.014811109927919,1,100.000000000000000
4301,D,0.017313553873302,1,100.000000000000000
4302,D,0.013060053233966,1,100.000000000000000
4303,D,0.018662810588496,1,100.000000000000000
4304,D,0.013023737666978,1,100.000000000000000
4305,D,0.009043137558075,1,100.000000000000000
4306,D,0.008797674440282,1,100.000000000000000
4307,D,0.009553095027915,1,100.000000000000000
4308,D,0.008899579820347,1,100.000000000000000
4309,D,0.002408714702305,1,100.000000000000000
4310,D,0.008109764078094,1,100.000000000000000
4311,D,0.009229748628036,1,100.000000000000000
4312,D,0.009135331995371,1,100.000000000000000
4313,D,0.009283273895697,1,100.000000000000000
4314,D,0.009271837019424,1,100.000000000000000
4315,D,0.009366415442434,1,100.000000000000000
4316,D,0.009505861341032,1,100.000000000000000
4317,D,0.009097244665650,1,100.000000000000000
4318,D,0.037804162430588,1,100.000000000000000
4319,D,0.009399514389214,1,100.000000000000000
4320,D,0.018512500636215,1,100.000000000000000
4321,D,0.013843371089584,1,100.000000000000000
4322,D,0.015426419735194,1,100.000000000000000
4323,D,0.015361138898716,1,100.000000000000000
4324,D,0.007636358596181,1,100.000000000000000
4325,D,0.005737218797847,1,100.000000000000000
4337,D,0.008872791981075,1,100.000000000000000
4338,D,0.005000980773357,1,43.771333048746314
4339,D,0.029616279898921,1,70.912231809102849
4340,D,0.034730083435501,1,69.311773825891080
4342,D,0.024200515499087,1,100.000000000000000
4343,D,0.010879254726788,1,100.000000000000000
4344,D,0.024988884149879,1,100.000000000000000
4345,D,0.007948144411470,1,100.000000000000000
4346,D,0.010316873943293,1,100.000000000000000
4350,D,0.002377708556403,1,23.903134872054967
4351,D,0.002351843324047,1,23.235530176593343
4359,C,0.001563351519981,1,15.144432956378958
4362,D,0.002598644694557,1,25.783913422935406
4363,D,0.000316591694952,1,17.772922339802406
4370,C,0.003614552717892,1,35.553941103019973
4371,C,0.003452700294396,1,33.985153271519778
4372,C,0.010122497524928,1,100.000000000000000
4373,C,0.004697194487727,1,46.887582328267328
4378,C,0.010060415781734,1,100.000000000000000
4379,C,0.003776456178161,1,36.477258054896588
4382,C,0.004788679216158,1,46.600592654174847
4383,C,0.004766924053553,1,46.619215276729655
4384,C,0.010357144420069,1,100.000000000000000
4385,C,0.001714191401046,1,100.000000000000000
4386,C,0.001770930407592,1,100.000000000000000
4387,C,0.010108490240048,1,100.000000000000000
4388,C,0.010244022621426,1,100.000000000000000
4389,C,0.001582635821916,1,45.896081596341723
4390,C,0.003088913474601,1,100.000000000000000
4391,C,0.009995360790550,1,100.000000000000000
4392,C,0.001839483870980,1,100.000000000000000
4393,C,0.001785692861959,1,100.000000000000000
4394,C,0.009141461055383,1,100.000000000000000
4436,C,0.009101492286566,1,100.000000000000000
