CTBKEY,ZONE_CODE,COUNT,AREA,MEAN
2012519043004,207,1.000000000000000,1513668.847656250000000,7056.153808593750000
2012519043011,210,7.000000000000000,10595681.933593750000000,5869.269252232143117
2012520011000,215,9.000000000000000,13623019.628906250000000,5459.906032986111313
2012520011001,216,2.000000000000000,3027337.695312500000000,6538.692138671875000
2012520011003,218,1.000000000000000,1513668.847656250000000,4933.846191406250000
2012520011009,220,1.000000000000000,1513668.847656250000000,6285.384765625000000
2012520011011,222,1.000000000000000,1513668.847656250000000,4713.961425781250000
2012520011017,224,1.000000000000000,1513668.847656250000000,6601.577148437500000
2012520012000,226,25.000000000000000,37841721.191406250000000,5471.783076171875109
2012520012008,230,4.000000000000000,6054675.390625000000000,5440.057739257812500
2012520012015,233,1.000000000000000,1513668.847656250000000,5343.038574218750000
2012520021000,236,2.000000000000000,3027337.695312500000000,6507.519287109375000
2012520021001,237,1.000000000000000,1513668.847656250000000,6491.922851562500000
2012520021003,239,1.000000000000000,1513668.847656250000000,6737.038574218750000
2012520021004,240,3.000000000000000,4541006.542968750000000,6812.961588541666970
2012520022000,244,67.000000000000000,101415812.792968750000000,8066.104470324160502
2012520022008,248,1.000000000000000,1513668.847656250000000,6350.192382812500000
2012520022015,250,2.000000000000000,3027337.695312500000000,6663.038574218750000
2012520022016,251,8.000000000000000,12109350.781250000000000,6401.298034667968750
2012520022017,252,1.000000000000000,1513668.847656250000000,8113.000000000000000
2012520022023,254,1.000000000000000,1513668.847656250000000,5435.961425781250000
2012520022024,255,1.000000000000000,1513668.847656250000000,4859.807617187500000
2012520022039,261,2.000000000000000,3027337.695312500000000,7274.519287109375000
2012520022040,262,29.000000000000000,43896396.582031250000000,6192.832889951509060
2012520022050,268,1.000000000000000,1513668.847656250000000,5084.807617187500000
2012520022059,273,1.000000000000000,1513668.847656250000000,5191.038574218750000
2012520031000,275,25.000000000000000,37841721.191406250000000,655.824611206054669
2012520031001,276,8.000000000000000,12109350.781250000000000,5204.081726074218750
2012520031007,278,1.000000000000000,1513668.847656250000000,6487.230957031250000
2012520031010,281,1.000000000000000,1513668.847656250000000,6157.115234375000000
2012520032000,285,55.000000000000000,83251786.621093750000000,1657.053838903253791
2012520032001,286,3.000000000000000,4541006.542968750000000,248.987180074055971
2012520032006,287,1.000000000000000,1513668.847656250000000,5427.653808593750000
2012520032015,292,1.000000000000000,1513668.847656250000000,5334.153808593750000
2012520032017,294,20.000000000000000,30273376.953125000000000,5074.563476562500000
2012520032025,298,1.000000000000000,1513668.847656250000000,4421.461425781250000
2012520032040,305,1.000000000000000,1513668.847656250000000,4697.615234375000000
2012520032041,306,2.000000000000000,3027337.695312500000000,4604.096191406250000
2012520033005,317,2.000000000000000,3027337.695312500000000,7088.057861328125000
2012520033006,318,2.000000000000000,3027337.695312500000000,6885.634765625000000
2012520033007,319,1.000000000000000,1513668.847656250000000,6104.077148437500000
2012521001001,321,1.000000000000000,1513668.847656250000000,7714.615234375000000
2012521001003,323,28.000000000000000,42382727.734375000000000,6721.409284319196558
2012521001008,324,1.000000000000000,1513668.847656250000000,7410.115234375000000
2012521001010,326,1.000000000000000,1513668.847656250000000,8405.038085937500000
2012521001017,329,2.000000000000000,3027337.695312500000000,7575.595947265625000
2012521001025,332,1.000000000000000,1513668.847656250000000,5757.192382812500000
2012521001026,333,37.000000000000000,56005747.363281250000000,6669.917876372464889
2012522011000,340,3.000000000000000,4541006.542968750000000,5563.320638020833030
2012522012001,344,3.000000000000000,4541006.542968750000000,5368.089843750000000
2012522012007,346,1.000000000000000,1513668.847656250000000,5158.230957031250000
2012522013001,348,8.000000000000000,12109350.781250000000000,6258.259582519531250
2012522021005,353,9.000000000000000,13623019.628906250000000,4681.282009548611313
2012522021009,357,1.000000000000000,1513668.847656250000000,5670.461425781250000
2012522021014,358,2.000000000000000,3027337.695312500000000,4671.807617187500000
2012522021015,359,1.000000000000000,1513668.847656250000000,6575.153808593750000
2012522022005,363,1.000000000000000,1513668.847656250000000,5330.038574218750000
2012522022006,364,1.000000000000000,1513668.847656250000000,5623.807617187500000
2012522022013,366,1.000000000000000,1513668.847656250000000,5492.038574218750000
2012522022015,368,1.000000000000000,1513668.847656250000000,6165.230957031250000
2012522022024,373,5.000000000000000,7568344.238281250000000,6005.723046875000364
2012522022030,375,1.000000000000000,1513668.847656250000000,5221.038574218750000
2012522023000,381,1.000000000000000,1513668.847656250000000,6369.384765625000000
2012522023005,382,10.000000000000000,15136688.476562500000000,4920.115380859375364
2012522023008,385,5.000000000000000,7568344.238281250000000,3782.061474609375182
2012522023013,386,1.000000000000000,1513668.847656250000000,4206.692382812500000
2012522023015,388,1.000000000000000,1513668.847656250000000,4441.230957031250000
2012522023016,389,6.000000000000000,9082013.085937500000000,3599.647460937500000
2012522023022,390,8.000000000000000,12109350.781250000000000,5038.052856445312500
2012522023023,391,8.000000000000000,12109350.781250000000000,6340.701965332031250
2012522023024,392,4.000000000000000,6054675.390625000000000,5638.990356445312500
2012522023025,393,2.000000000000000,3027337.695312500000000,6709.192382812500000
2012522023030,394,9.000000000000000,13623019.628906250000000,5619.252224392361313
2012522023038,398,1.000000000000000,1513668.847656250000000,5946.884765625000000
2012523031009,405,1.000000000000000,1513668.847656250000000,4622.846191406250000
2012523032001,408,1.000000000000000,1513668.847656250000000,5367.577148437500000
2012523032003,410,1.000000000000000,1513668.847656250000000,5739.692382812500000
2012523041002,417,1.000000000000000,1513668.847656250000000,5755.269042968750000
2012523041003,418,1.000000000000000,1513668.847656250000000,5843.846191406250000
2012523041004,419,1.000000000000000,1513668.847656250000000,5896.538574218750000
2012523041009,420,1.000000000000000,1513668.847656250000000,5811.692382812500000
2012523042001,424,2.000000000000000,3027337.695312500000000,4796.115234375000000
2012523042012,431,1.000000000000000,1513668.847656250000000,4951.922851562500000
2012523051012,439,1.000000000000000,1513668.847656250000000,5469.807617187500000
2012523052003,440,1.000000000000000,1513668.847656250000000,5380.538574218750000
2012523052013,446,1.000000000000000,1513668.847656250000000,5478.038574218750000
2012523053002,448,1.000000000000000,1513668.847656250000000,5585.500000000000000
2012523053004,450,1.000000000000000,1513668.847656250000000,5867.153808593750000
2012523054005,454,2.000000000000000,3027337.695312500000000,5759.711425781250000
2012523061001,457,5.000000000000000,7568344.238281250000000,5192.861621093749818
2012523062010,465,1.000000000000000,1513668.847656250000000,5280.577148437500000
2012523063000,472,11.000000000000000,16650357.324218750000000,6209.066450639204049
2012523063008,476,1.000000000000000,1513668.847656250000000,5304.153808593750000
2012524001008,484,1.000000000000000,1513668.847656250000000,5503.884765625000000
2012524001017,489,1.000000000000000,1513668.847656250000000,6025.461425781250000
2012524002004,500,1.000000000000000,1513668.847656250000000,4819.577148437500000
2012524002013,505,2.000000000000000,3027337.695312500000000,5651.750000000000000
2012524002021,508,1.000000000000000,1513668.847656250000000,5479.807617187500000
2012524003000,510,1.000000000000000,1513668.847656250000000,5767.615234375000000
2012524003006,512,1.000000000000000,1513668.847656250000000,5776.884765625000000
2012524003008,514,1.000000000000000,1513668.847656250000000,5687.500000000000000
2012524003017,519,5.000000000000000,7568344.238281250000000,5325.600000000000364
2012524004012,530,1.000000000000000,1513668.847656250000000,5680.961425781250000
2012524004020,534,2.000000000000000,3027337.695312500000000,5610.115234375000000
2012524004035,541,1.000000000000000,1513668.847656250000000,5820.846191406250000
2012524004036,542,3.000000000000000,4541006.542968750000000,5606.371907552083030
2012524004038,544,2.000000000000000,3027337.695312500000000,5900.096191406250000
2012525001003,546,1.000000000000000,1513668.847656250000000,3674.923095703125000
2012525001004,547,8.000000000000000,12109350.781250000000000,4930.524017333985284
2012525001011,550,1.000000000000000,1513668.847656250000000,4586.538574218750000
2012525001012,551,4.000000000000000,6054675.390625000000000,4429.336547851562500
2012525001020,554,2.000000000000000,3027337.695312500000000,4947.307617187500000
2012525001022,556,3.000000000000000,4541006.542968750000000,2998.141031901041515
2012525001023,557,2.000000000000000,3027337.695312500000000,3348.769165039062500
2012525001028,558,9.000000000000000,13623019.628906250000000,4146.794921875000000
2012525001029,559,9.000000000000000,13623019.628906250000000,4978.790527343749091
2012525001031,561,13.000000000000000,19677695.019531250000000,3499.565129206730489
2012525001036,562,2.000000000000000,3027337.695312500000000,2514.865356445312500
2012525001038,564,2.000000000000000,3027337.695312500000000,2168.615478515625000
2012525001045,566,2.000000000000000,3027337.695312500000000,2521.057739257812500
2012525001046,567,1.000000000000000,1513668.847656250000000,2986.269287109375000
2012525001048,569,1.000000000000000,1513668.847656250000000,2194.384521484375000
2012525001053,570,3.000000000000000,4541006.542968750000000,2686.897460937500000
2012525001055,572,4.000000000000000,6054675.390625000000000,3898.326904296875000
2012525001056,573,12.000000000000000,18164026.171875000000000,4722.551289876301780
2012525001071,580,2.000000000000000,3027337.695312500000000,4096.211547851562500
2012517011006,582,1.000000000000000,1513668.847656250000000,6801.692382812500000
2012517011007,583,1.000000000000000,1513668.847656250000000,6343.653808593750000
2012517011014,586,6.000000000000000,9082013.085937500000000,7928.160319010416970
2012517011022,590,1.000000000000000,1513668.847656250000000,6238.538574218750000
2012517012000,591,4.000000000000000,6054675.390625000000000,7908.913574218750000
2012517012001,592,6.000000000000000,9082013.085937500000000,7989.468017578125000
2012517012002,593,2.000000000000000,3027337.695312500000000,7931.846191406250000
2012517012010,597,1.000000000000000,1513668.847656250000000,7627.615234375000000
2012517012016,599,1.000000000000000,1513668.847656250000000,7773.692382812500000
2012517012024,603,2.000000000000000,3027337.695312500000000,7639.461425781250000
2012517012025,604,1.000000000000000,1513668.847656250000000,6165.500000000000000
2012517012027,606,4.000000000000000,6054675.390625000000000,7652.740356445312500
2012517013003,608,1.000000000000000,1513668.847656250000000,5132.307617187500000
2012517013005,610,1.000000000000000,1513668.847656250000000,5296.346191406250000
2012517013011,612,1.000000000000000,1513668.847656250000000,5304.922851562500000
2012517013013,614,14.000000000000000,21191363.867187500000000,1657.983516148158287
2012517021000,618,66.000000000000000,99902143.945312500000000,8095.048939098013761
2012517021001,619,7.000000000000000,10595681.933593750000000,7622.884626116071558
2012517021008,621,1.000000000000000,1513668.847656250000000,7293.884765625000000
2012517021016,625,2.000000000000000,3027337.695312500000000,7884.269287109375000
2012517021018,627,15.000000000000000,22705032.714843750000000,6800.630794270834485
2012517021024,629,1.000000000000000,1513668.847656250000000,7512.500000000000000
2012517021035,635,1.000000000000000,1513668.847656250000000,7263.769042968750000
2012517022000,640,1.000000000000000,1513668.847656250000000,7501.307617187500000
2012517022001,641,2.000000000000000,3027337.695312500000000,7999.211425781250000
2012517022002,642,1.000000000000000,1513668.847656250000000,8112.230957031250000
2012517022003,643,7.000000000000000,10595681.933593750000000,7173.796735491071558
2012517022004,644,24.000000000000000,36328052.343750000000000,7507.185892740884810
2012517022009,645,1.000000000000000,1513668.847656250000000,7615.807617187500000
2012517022010,646,39.000000000000000,59033085.058593750000000,7619.119315905448275
2012517022011,647,1.000000000000000,1513668.847656250000000,7843.692382812500000
2012517022012,648,6.000000000000000,9082013.085937500000000,7265.032063802083940
2012517022017,649,5.000000000000000,7568344.238281250000000,7656.176757812500000
2012517022018,650,12.000000000000000,18164026.171875000000000,7274.391031901041970
2012517022019,651,30.000000000000000,45410065.429687500000000,7124.633333333332303
2012517022020,652,3.000000000000000,4541006.542968750000000,7713.705078125000000
2012517022025,653,1.000000000000000,1513668.847656250000000,7728.269042968750000
2012517022026,654,6.000000000000000,9082013.085937500000000,7365.570556640625000
2012517022028,656,12.000000000000000,18164026.171875000000000,8384.426310221355379
2012517022029,657,2.000000000000000,3027337.695312500000000,7592.826904296875000
2012517022036,660,3.000000000000000,4541006.542968750000000,7395.115397135416970
2012517022037,661,6.000000000000000,9082013.085937500000000,6637.147379557291060
2012517022044,664,2.000000000000000,3027337.695312500000000,6036.115478515625000
2012517022045,665,6.000000000000000,9082013.085937500000000,4304.211507161458030
2012517022051,667,1.000000000000000,1513668.847656250000000,3868.115478515625000
2012517022052,668,3.000000000000000,4541006.542968750000000,8256.320638020833940
2012517022054,670,1.000000000000000,1513668.847656250000000,7086.769042968750000
2012518001000,672,61.000000000000000,92333799.707031250000000,7784.254090356043889
2012518001001,673,7.000000000000000,10595681.933593750000000,7803.681222098214675
2012518001002,674,2.000000000000000,3027337.695312500000000,6997.365234375000000
2012518001007,675,3.000000000000000,4541006.542968750000000,6537.128255208333030
2012518001008,676,13.000000000000000,19677695.019531250000000,6979.934983473557622
2012518001010,678,32.000000000000000,48437403.125000000000000,6910.414672851562500
2012518001016,679,12.000000000000000,18164026.171875000000000,6921.608968098958030
2012525001073,681,3.000000000000000,4541006.542968750000000,3946.564127604166515
2012525001086,686,4.000000000000000,6054675.390625000000000,3834.605834960937500
2012525001088,688,3.000000000000000,4541006.542968750000000,5976.551269531250000
2012525001095,691,3.000000000000000,4541006.542968750000000,6698.435872395833030
2012525001096,692,9.000000000000000,13623019.628906250000000,6942.363172743055657
2012525001097,693,1.000000000000000,1513668.847656250000000,5274.192382812500000
2012525001105,697,8.000000000000000,12109350.781250000000000,5733.898986816406250
2012525001106,698,10.000000000000000,15136688.476562500000000,3624.707714843750182
2012525001111,699,5.000000000000000,7568344.238281250000000,4218.992285156249636
2012525002004,704,1.000000000000000,1513668.847656250000000,5424.077148437500000
2012525002005,705,1.000000000000000,1513668.847656250000000,4920.269042968750000
2012525002007,707,1.000000000000000,1513668.847656250000000,5245.538574218750000
2012525003004,709,3.000000000000000,4541006.542968750000000,2583.281982421875000
2012525003006,711,1.000000000000000,1513668.847656250000000,3568.269287109375000
2012525003021,717,17.000000000000000,25732370.410156250000000,2730.746603573069933
2012525003022,718,1.000000000000000,1513668.847656250000000,4611.346191406250000
2012525003029,721,1.000000000000000,1513668.847656250000000,4038.192382812500000
2012525003030,722,2.000000000000000,3027337.695312500000000,4665.288574218750000
2012525003031,723,2.000000000000000,3027337.695312500000000,3129.519287109375000
2012525003045,728,1.000000000000000,1513668.847656250000000,4226.730957031250000
2012525003046,729,1.000000000000000,1513668.847656250000000,4771.461425781250000
2012525003053,732,2.000000000000000,3027337.695312500000000,5231.865478515625000
2012525003055,734,4.000000000000000,6054675.390625000000000,6252.211547851562500
2012526011000,735,3.000000000000000,4541006.542968750000000,6942.756510416666970
2012526011006,736,3.000000000000000,4541006.542968750000000,5715.718098958333030
2012526011007,737,1.000000000000000,1513668.847656250000000,6780.307617187500000
2012526011016,742,3.000000000000000,4541006.542968750000000,5834.576985677083030
2012526011017,743,2.000000000000000,3027337.695312500000000,5107.192382812500000
2012526012003,744,1.000000000000000,1513668.847656250000000,4329.961425781250000
2012526012004,745,3.000000000000000,4541006.542968750000000,4074.576904296875000
2012526012005,746,1.000000000000000,1513668.847656250000000,4361.538574218750000
2012526012006,747,1.000000000000000,1513668.847656250000000,5948.577148437500000
2012526021002,749,2.000000000000000,3027337.695312500000000,5049.557617187500000
2012526021003,750,1.000000000000000,1513668.847656250000000,3933.961425781250000
2012526021004,751,1.000000000000000,1513668.847656250000000,5247.769042968750000
2012526021005,752,1.000000000000000,1513668.847656250000000,4652.730957031250000
2012526022002,753,2.000000000000000,3027337.695312500000000,7331.230957031250000
2012526022003,754,16.000000000000000,24218701.562500000000000,5641.533676147460938
2012526022004,755,12.000000000000000,18164026.171875000000000,7916.967854817708030
2012526022005,756,4.000000000000000,6054675.390625000000000,6840.625000000000000
2012526022012,759,2.000000000000000,3027337.695312500000000,6775.019042968750000
2012526022013,760,2.000000000000000,3027337.695312500000000,5257.077148437500000
2012526022014,761,10.000000000000000,15136688.476562500000000,6187.019189453125364
2012526022019,762,6.000000000000000,9082013.085937500000000,4777.307698567708030
2012526022021,764,2.000000000000000,3027337.695312500000000,4681.461669921875000
2012526022022,765,56.000000000000000,84765455.468750000000000,6271.081765311104391
2012526022027,766,2.000000000000000,3027337.695312500000000,4394.557617187500000
2012526022028,767,7.000000000000000,10595681.933593750000000,2452.857125418526721
2012526022029,768,6.000000000000000,9082013.085937500000000,5791.679524739583940
2012526022030,769,2.000000000000000,3027337.695312500000000,4769.307861328125000
2012526022036,770,1.000000000000000,1513668.847656250000000,5583.461425781250000
2012526022037,771,10.000000000000000,15136688.476562500000000,6052.576904296875000
2012526023000,772,7.000000000000000,10595681.933593750000000,953.956061226980978
2012526023001,773,2.000000000000000,3027337.695312500000000,3027.019165039062500
2012526023007,775,1.000000000000000,1513668.847656250000000,4125.807617187500000
2012526023008,776,2.000000000000000,3027337.695312500000000,3801.884643554687500
2012526023009,777,3.000000000000000,4541006.542968750000000,4432.923014322916970
2012526023014,778,2.000000000000000,3027337.695312500000000,5372.326904296875000
2012526023015,779,2.000000000000000,3027337.695312500000000,5453.807617187500000
2012526023016,780,2.000000000000000,3027337.695312500000000,5209.769287109375000
2012526023017,781,3.000000000000000,4541006.542968750000000,6884.833333333333030
2012526023034,789,1.000000000000000,1513668.847656250000000,4831.615234375000000
2012527001003,790,14.000000000000000,21191363.867187500000000,6575.425851004463766
2012527001005,792,1.000000000000000,1513668.847656250000000,6753.615234375000000
2012527001006,793,1.000000000000000,1513668.847656250000000,6451.192382812500000
2012527001012,794,1.000000000000000,1513668.847656250000000,6420.730957031250000
2012527001014,796,9.000000000000000,13623019.628906250000000,6821.153808593750000
2012527001015,797,16.000000000000000,24218701.562500000000000,7101.889434814453125
2012527001022,800,1.000000000000000,1513668.847656250000000,5590.538574218750000
2012527001023,801,2.000000000000000,3027337.695312500000000,5891.961425781250000
2012527001030,804,1.000000000000000,1513668.847656250000000,6177.077148437500000
2012527002006,809,1.000000000000000,1513668.847656250000000,7533.115234375000000
2012527002007,810,1.000000000000000,1513668.847656250000000,6976.192382812500000
2012527002021,816,2.000000000000000,3027337.695312500000000,7223.423095703125000
2012527002029,820,1.000000000000000,1513668.847656250000000,6909.730957031250000
2012527002038,825,1.000000000000000,1513668.847656250000000,6666.038574218750000
2012527003007,828,2.000000000000000,3027337.695312500000000,8180.653564453125000
2012527003009,830,1.000000000000000,1513668.847656250000000,7855.653808593750000
2012527003015,832,16.000000000000000,24218701.562500000000000,6592.367736816405341
2012527003017,834,50.000000000000000,75683442.382812500000000,7633.100751953124927
2012527003018,835,11.000000000000000,16650357.324218750000000,7809.860174005681984
2012527003023,836,7.000000000000000,10595681.933593750000000,7916.945033482143117
2012527003024,837,17.000000000000000,25732370.410156250000000,7011.791819852941444
2012527003025,838,6.000000000000000,9082013.085937500000000,7610.250000000000000
2012527003026,839,5.000000000000000,7568344.238281250000000,7110.892285156250182
2012528001003,840,10.000000000000000,15136688.476562500000000,7606.038378906249818
2012528001004,841,9.000000000000000,13623019.628906250000000,7242.405978732638687
2012528001005,842,10.000000000000000,15136688.476562500000000,7569.492333984375364
2012528001006,843,17.000000000000000,25732370.410156250000000,7414.457031250001819
2012528001012,845,6.000000000000000,9082013.085937500000000,7093.301269531250000
2012528001013,846,2.000000000000000,3027337.695312500000000,7053.442138671875000
2012528001019,848,29.000000000000000,43896396.582031250000000,7139.248013200431160
2012528001020,849,2.000000000000000,3027337.695312500000000,6838.865234375000000
2012528001021,850,5.000000000000000,7568344.238281250000000,6792.492285156249636
2012528001022,851,4.000000000000000,6054675.390625000000000,6430.173095703125000
2012528002006,854,1.000000000000000,1513668.847656250000000,5885.807617187500000
2012528002007,855,6.000000000000000,9082013.085937500000000,6011.243652343750000
2012528002012,856,16.000000000000000,24218701.562500000000000,6394.043243408202216
2012528002021,861,1.000000000000000,1513668.847656250000000,5313.153808593750000
2012528002032,868,1.000000000000000,1513668.847656250000000,6435.846191406250000
2012528002038,870,1.000000000000000,1513668.847656250000000,4371.653808593750000
2012528002040,872,32.000000000000000,48437403.125000000000000,5600.444709777831122
2012528002045,873,1.000000000000000,1513668.847656250000000,5472.884765625000000
2012528002046,874,4.000000000000000,6054675.390625000000000,6591.125000000000000
2012528002047,875,5.000000000000000,7568344.238281250000000,4952.769140624999636
2012528002049,877,7.000000000000000,10595681.933593750000000,6387.043945312500909
2012528002055,879,10.000000000000000,15136688.476562500000000,5275.711572265624454
2012528002074,890,1.000000000000000,1513668.847656250000000,5960.615234375000000
2012528003007,894,1.000000000000000,1513668.847656250000000,5771.422851562500000
2012528003013,896,1.000000000000000,1513668.847656250000000,5415.846191406250000
2012528003030,904,3.000000000000000,4541006.542968750000000,7104.897460937500000
2012528003031,905,5.000000000000000,7568344.238281250000000,6973.053906250000182
2012528003038,908,1.000000000000000,1513668.847656250000000,6805.807617187500000
2012528003047,912,1.000000000000000,1513668.847656250000000,6818.807617187500000
2012528003063,920,24.000000000000000,36328052.343750000000000,6732.543233235676780
