CTBKEY,ZONE_CODE,COUNT,AREA,MEAN
2012517022049,83,4388.000000000000000,42508664.982499979436398,0.926618049225161
2012517022055,84,785.000000000000000,7604672.290624995715916,21.761783439490443
2012517022056,85,62.000000000000000,600623.798749999725260,17.112903225806456
2012517022057,86,6.000000000000000,58124.883749999964493,18.666666666666668
2012517022058,87,53.000000000000000,513436.473124999727588,16.924528301886792
2012518001003,88,662.000000000000000,6413112.173749996349216,10.362537764350446
2012518001004,89,8376.000000000000000,81142337.714999958872795,0.835721107927412
2012518001005,90,1303.000000000000000,12622787.254374993965030,2.533384497313895
2012518001006,91,1500.000000000000000,14531220.937499992549419,12.881333333333346
2012518001011,92,9.000000000000000,87187.325624999954016,0.000000000000000
2012518001012,93,5057.000000000000000,48989589.520624972879887,3.137631006525613
2012518001013,94,12.000000000000000,116249.767499999928987,0.750000000000000
